dt,country,terrorism_insurgency,war_military_conflict,regional_disintegration,financial_sanctions,trade_disputes,cyber_warfare,energy_resource_conflicts,global_governance,nuclear_proliferation,territorial_disputes,other,TOTAL
01/11/2000,IT,0.169061708,0,0.169061708,0.169061708,0.929839391,0.084530854,0.929839391,0.169061708,0,0.169061708,1.521555368,4.311073542
01/12/2000,IT,0,0.254022015,0.16934801,0.084674005,0.254022015,0,1.016088061,0.423370025,0.084674005,0.16934801,0.33869602,2.794242168
01/01/2001,IT,0,0.626304802,0.208768267,0,0.487125957,0,1.043841336,0.695894224,0,0.069589422,0.417536534,3.549060543
01/02/2001,IT,0.223048327,0,0.148698885,0.371747212,0.520446097,0,0.148698885,0.892193309,0,0.148698885,0.520446097,2.973977695
01/03/2001,IT,0.233317779,0,0.093327112,0.046663556,0.606626225,0.046663556,0.699953336,0.699953336,0.093327112,0,0.699953336,3.219785348
01/04/2001,IT,0.270819228,0.270819228,0.135409614,0.067704807,0.880162492,0,0.473933649,1.015572106,0,0.067704807,0.609343263,3.791469194
01/05/2001,IT,0,0.289761751,0.128783001,0.128783001,0.901481005,0,1.545396008,0.482936252,0,0.03219575,0.740502254,4.249839021
01/06/2001,IT,0.044043162,0.176172649,0.308302136,0.242237393,1.255230126,0.022021581,1.475445937,0.330323717,0,0,0.880863246,4.734639947
01/07/2001,IT,0.066770532,0.178054752,0.11128422,0.200311596,0.934787447,0.044513688,0.868016915,0.778989539,0.089027376,0,0.578677943,3.850434008
01/08/2001,IT,0,0.350754121,0.070150824,0.105226236,0.561206594,0.035075412,0.666432831,0.806734479,0,0.105226236,0.526131182,3.226937917
01/09/2001,IT,11.21635095,0.398803589,0.124626122,0.049850449,0.797607178,0.074775673,0.947158524,0.299102692,0,0,1.620139581,15.52841476
01/10/2001,IT,7.35723218,0.8336807,0.041684035,0.125052105,0.8336807,0.062526053,1.042100875,0.958732805,0.020842018,0,1.750729471,13.02626094
01/11/2001,IT,2.640099626,0.697384807,0.199252802,0.199252802,1.394769614,0.0249066,1.070983811,1.369863014,0.074719801,0,1.718555417,9.389788294
01/12/2001,IT,0.930565497,0.429491768,0.715819613,0.143163923,0.53686471,0,0.858983536,1.181102362,0.035790981,0.035790981,1.324266285,6.191839656
01/01/2002,IT,0.561983471,0.363636364,1.024793388,0.198347107,1.157024793,0,0.429752066,1.58677686,0,0,1.157024793,6.479338843
01/02/2002,IT,0.534568781,0.320741269,0.463292944,0.035637919,0.427655025,0,0.641482537,1.389878831,0,0,1.282965075,5.096222381
01/03/2002,IT,1.147298298,0.370096225,0.29607698,0.111028868,2.07253886,0,0.703182828,0.777202073,0,0.074019245,0.925240563,6.476683938
01/04/2002,IT,0.414000753,0.451637185,0.037636432,0.037636432,0.489273617,0,2.333458788,1.27963869,0,0.037636432,1.016183666,6.097101995
01/05/2002,IT,0.49833887,0.132890365,0.132890365,0.066445183,1.063122924,0,0.73089701,0.764119601,0.033222591,0,0.764119601,4.186046512
01/06/2002,IT,0.774647887,0.246478873,0.14084507,0.070422535,0.88028169,0,0.492957746,1.232394366,0.035211268,0,0.809859155,4.683098592
01/07/2002,IT,0.447427293,0.260999254,0.111856823,0.074571216,0.820283371,0,0.447427293,0.596569724,0,0.037285608,1.528709918,4.3251305
01/08/2002,IT,0.549148819,0.219659528,0.27457441,0.219659528,0.878638111,0,0.933552993,1.372872048,0,0.164744646,1.537616694,6.150466776
01/09/2002,IT,1.017072285,1.816200509,0.108972031,0.03632401,0.726480203,0,1.743552488,0.799128224,0.03632401,0.03632401,2.470032692,8.790410461
01/10/2002,IT,0.262812089,1.346911958,0.427069645,0.164257556,0.55847569,0.032851511,0.459921156,0.624178712,0,0,1.773981603,5.650459921
01/11/2002,IT,0.277681361,0.763623742,0.17355085,0.03471017,0.590072891,0,0.416522041,0.659493232,0,0,2.082610205,4.998264491
01/12/2002,IT,0.33076075,1.065784638,0.33076075,0.036751194,0.551267916,0,1.24954061,0.588019111,0.110253583,0.036751194,1.91106211,6.210951856
01/01/2003,IT,0.151917964,2.544625902,0.113938473,0.037979491,0.531712875,0.113938473,1.40524117,0.72161033,0.075958982,0,2.886441322,8.583364983
01/02/2003,IT,0.596760443,5.413469736,0.085251492,0,1.065643649,0,1.662404092,0.42625746,0.255754476,0,2.557544757,12.0630861
01/03/2003,IT,0.276338515,9.464594128,0.103626943,0.069084629,0.759930915,0,1.347150259,0.483592401,0.069084629,0,3.246977547,15.82037997
01/04/2003,IT,0.12536565,7.898035938,0.12536565,0.12536565,0.459674049,0,1.755119097,0.543251149,0.04178855,0,3.343083995,14.41704973
01/05/2003,IT,0.161485668,1.574485264,0.322971336,0.080742834,1.211142511,0,0.40371417,0.807428341,0,0.080742834,3.593056116,8.235769075
01/06/2003,IT,0.085579803,0.556268721,0.299529311,0.085579803,0.984167736,0.085579803,0.898587933,0.427899016,0.213949508,0,1.797175866,5.434317501
01/07/2003,IT,0.039541321,0.632661131,0.079082641,0.158165283,1.225780941,0,1.028074338,0.118623962,0.118623962,0.079082641,1.621194148,5.100830368
01/08/2003,IT,0.604727872,1.099505223,0.219901045,0.109950522,2.528862012,0,1.319406267,0.274876306,0.054975261,0,1.979109401,8.191313909
01/09/2003,IT,0.34695451,0.34695451,0.308404009,0.269853508,4.703161141,0,0.771010023,1.233616037,0.115651503,0,1.34926754,9.444872783
01/10/2003,IT,0.080482897,0.32193159,0.040241449,0.523138833,2.092555332,0,0.60362173,0.523138833,0.362173038,0.040241449,1.408450704,5.995975855
01/11/2003,IT,0.739918609,0.8509064,0.8509064,0.369959304,2.108768036,0.03699593,0.8509064,1.960784314,0.03699593,0.03699593,1.997780244,9.840917499
01/12/2003,IT,0.179533214,0.754039497,0.287253142,0.071813285,1.292639138,0.035906643,0.574506284,1.041292639,0.107719928,0.035906643,1.18491921,5.565529623
01/01/2004,IT,0.390370852,0.260247235,0.162654522,0.065061809,1.008458035,0,0.357839948,0.455432661,0,0.032530904,1.008458035,3.741054001
01/02/2004,IT,0.16722408,0.267558528,0.16722408,0.066889632,0.903010033,0.033444816,0.468227425,0.769230769,0.100334448,0,1.036789298,3.97993311
01/03/2004,IT,0.962815405,0.531208499,0.066401062,0.166002656,1.36122178,0,1.128818061,0.863213811,0.033200531,0.033200531,1.062416999,6.208499336
01/04/2004,IT,0.550660793,0.587371512,0.293685756,0.073421439,0.844346549,0.073421439,0.624082232,0.624082232,0,0.03671072,1.651982379,5.359765051
01/05/2004,IT,0.38869258,0.35335689,0.070671378,0,1.09540636,0,2.650176678,0.424028269,0,0.035335689,2.155477032,7.173144876
01/06/2004,IT,0.583090379,0.29154519,0.109329446,0.109329446,0.54664723,0,1.457725948,0.765306122,0.182215743,0.036443149,0.801749271,4.883381924
01/07/2004,IT,0.160462131,0.385109114,0.096277279,0.096277279,0.385109114,0.032092426,1.026957638,0.834403081,0.032092426,0.064184852,1.026957638,4.139922978
01/08/2004,IT,0.827250608,0.145985401,0,0.291970803,0.729927007,0,6.03406326,0.243309002,0.097323601,0.0486618,1.265206813,9.683698297
01/09/2004,IT,0.258207304,0.110660273,0.110660273,0.184433788,0.405754334,0.036886758,1.623017337,0.848395426,0.036886758,0,0.995942457,4.610844707
01/10/2004,IT,0.099304866,0.198609732,0.033101622,0.099304866,1.158556769,0,1.820589209,0.529625952,0,0,1.059251903,4.998344919
01/11/2004,IT,0,0.472738733,0.094547747,0.157579578,1.512763946,0,0.56728648,0.85092972,0.252127324,0,1.922470848,5.830444374
01/12/2004,IT,0.366911274,0.266844563,0.066711141,0.266844563,1.434289526,0,1.400933956,1.167444963,0,0,1.334222815,6.304202802
01/01/2005,IT,0.234100663,0.546234881,0.078033554,0.429184549,1.170503316,0,0.897385876,1.365587202,0.078033554,0.117050332,1.131486539,6.047600468
01/02/2005,IT,0.08364701,0.209117524,0.167294019,0.125470514,1.12923463,0,1.171058135,0.878293601,0.125470514,0,0.794646591,4.684232539
01/03/2005,IT,0.168463612,0.539083558,0.438005391,0.168463612,2.324797844,0,1.41509434,1.246630728,0.134770889,0.067385445,1.381401617,7.884097035
01/04/2005,IT,0.155219247,0.42685293,0.194024059,0.194024059,2.056655025,0,1.474582848,0.698486612,0,0.038804812,1.125339542,6.363989135
01/05/2005,IT,0.212089077,0.353481796,0.494874514,0.318133616,2.156238954,0,0.636267232,0.282785437,0.106044539,0.106044539,1.555319901,6.221279604
01/06/2005,IT,0.217312568,0.434625136,1.340094169,0.036218761,2.390438247,0,1.521187975,1.08656284,0.144875045,0.036218761,1.159000362,8.366533865
01/07/2005,IT,1.508485229,0.157133878,0.188560654,0.062853551,1.602765556,0.031426776,0.817096166,0.345694532,0,0.031426776,1.099937146,5.845380264
01/08/2005,IT,0.396694215,0.396694215,0.066115702,0.132231405,1.190082645,0,2.148760331,0.165289256,0.231404959,0.132231405,1.157024793,6.016528926
01/09/2005,IT,0.49249531,0.257973734,0.09380863,0.070356473,0.609756098,0.023452158,1.336772983,0.58630394,0.09380863,0.117260788,1.477485929,5.159474672
01/10/2005,IT,0.118091639,0.472366556,0.094473311,0.047236656,0.897496457,0,1.275389702,0.472366556,0.141709967,0.070854983,0.708549835,4.298535664
01/11/2005,IT,0.159659393,0.292708888,0.133049494,0.026609899,1.064395955,0,0.95795636,0.691857371,0.133049494,0.106439596,0.691857371,4.257583821
01/12/2005,IT,0.232396003,0.302114804,0.278875203,0.046479201,1.62677202,0,0.929584011,0.650708808,0.069718801,0.0232396,0.83662561,4.99651406
01/01/2006,IT,0.178651184,0.200982582,0.066994194,0.11165699,0.580616347,0.022331398,3.90799464,0.491290755,0.312639571,0.133988388,0.580616347,6.587762394
01/02/2006,IT,0.236220472,0.341207349,0.078740157,0.078740157,1.102362205,0.026246719,3.805774278,0.341207349,0.577427822,0.052493438,0.813648294,7.454068241
01/03/2006,IT,0.211168466,0.140778977,0.140778977,0.211168466,1.830126701,0,2.792116377,0.32848428,0.16424214,0.16424214,1.032379165,7.015485687
01/04/2006,IT,0.288108958,0.445259298,0.052383447,0.052383447,0.969093766,0,2.462022001,0.576217915,0.340492404,0.07857517,0.680984809,5.945521215
01/05/2006,IT,0.328282828,0.328282828,0.075757576,0.126262626,0.580808081,0.025252525,1.363636364,0.328282828,0.227272727,0.176767677,0.858585859,4.419191919
01/06/2006,IT,0.151324086,0.353089533,0.025220681,0.025220681,0.378310214,0,1.462799496,0.353089533,0.050441362,0.075662043,0.756620429,3.631778058
01/07/2006,IT,0.582573455,1.089159068,0.075987842,0.025329281,1.418439716,0.025329281,1.621073961,0.582573455,0.329280648,0.126646403,0.582573455,6.458966565
01/08/2006,IT,1.357798165,1.651376147,0.036697248,0.146788991,0.990825688,0,2.458715596,0.880733945,0.403669725,0.036697248,0.770642202,8.733944954
01/09/2006,IT,0.546188554,0.736167181,0.023747328,0.094989314,0.878651152,0,1.543576348,0.949893137,0.379957255,0.071241985,0.712419853,5.936832106
01/10/2006,IT,0.31961646,0.519376748,0.099880144,0.099880144,0.559328805,0,1.158609668,0.519376748,0.739113064,0.019976029,1.198561726,5.233719537
01/11/2006,IT,0.360504707,0.721009413,0.140196275,0.140196275,0.921289806,0,2.122972161,0.580813138,0.140196275,0.160224314,1.121570198,6.408972562
01/12/2006,IT,0.282631038,0.539568345,0.051387461,0.128468654,0.71942446,0.025693731,2.261048304,0.71942446,0.462487153,0.051387461,0.71942446,5.960945529
01/01/2007,IT,0.408220721,0.675675676,0.098536036,0.112612613,0.872747748,0.014076577,2.181869369,0.633445946,0.154842342,0.140765766,0.872747748,6.165540541
01/02/2007,IT,0.409062303,0.471994965,0.031466331,0.062932662,0.660792952,0.015733166,1.431718062,0.645059786,0.503461296,0.094398993,0.550660793,4.877281309
01/03/2007,IT,0.23957159,0.507328072,0.169109357,0.23957159,0.859639233,0.042277339,1.662908681,0.577790304,0.281848929,0.056369786,0.803269448,5.439684329
01/04/2007,IT,0.307194826,0.291026677,0.032336297,0.064672595,1.584478577,0,1.55214228,0.436540016,0.097008892,0.016168149,0.565885206,4.947453517
01/05/2007,IT,0.078603993,0.298695174,0.094324792,0.094324792,0.786039931,0.047162396,1.462034271,0.613111146,0.141487188,0.047162396,0.770319132,4.43326521
01/06/2007,IT,0.112,0.304,0.048,0.24,0.912,0.016,1.328,0.464,0,0.032,0.56,4.016
01/07/2007,IT,0.221578319,0.102266917,0.085222431,0.119311403,0.886313278,0,1.380603375,0.647690472,0.170444861,0.034088972,0.801090847,4.448610874
01/08/2007,IT,0.166597251,0.333194502,0,0.29154519,0.957934194,0.062473969,1.832569763,0.458142441,0.020824656,0.083298626,0.832986256,5.039566847
01/09/2007,IT,0.176180409,0.334742777,0.105708245,0.158562368,0.669485553,0.017618041,2.290345314,0.369978858,0.246652572,0.035236082,0.916138125,5.320648344
01/10/2007,IT,0.148148148,0.281481481,0.118518519,0.148148148,0.918518519,0.044444444,1.896296296,0.681481481,0.340740741,0.044444444,0.918518519,5.540740741
01/11/2007,IT,0.233309404,0.179468772,0.089734386,0.143575018,0.933237617,0,2.47666906,0.538406317,0.269203159,0.053840632,0.699928212,5.617372577
01/12/2007,IT,0.117647059,0.176470588,0.098039216,0.078431373,0.607843137,0,1.137254902,0.431372549,0.235294118,0.156862745,0.490196078,3.529411765
01/01/2008,IT,0.145692952,0.273174285,0.018211619,0.109269714,0.491713713,0.018211619,1.165543617,0.509925332,0.091058095,0.109269714,0.783099618,3.715170279
01/02/2008,IT,0.157604413,0.216706068,0.059101655,0.177304965,0.512214342,0.019700552,1.10323089,0.591016548,0.11820331,0.275807723,0.748620961,3.979511426
01/03/2008,IT,0.055116664,0.385816645,0.055116664,0.073488885,1.010472166,0.036744442,1.341172148,0.532794415,0.073488885,0.036744442,1.102333272,4.703288628
01/04/2008,IT,0.038292169,0.2488991,0,0.172314762,0.919012062,0,1.972046716,0.53609037,0.057438254,0.019146085,0.938158147,4.901397664
01/05/2008,IT,0.148726529,0.371816323,0.092954081,0.092954081,0.5763153,0,1.543037739,0.501952036,0.167317345,0.111544897,0.892359175,4.498977505
01/06/2008,IT,0.123631226,0.317908866,0.19427764,0.176616037,0.52984811,0,2.190038856,0.406216884,0.282585659,0.070646415,1.042034617,5.333804309
01/07/2008,IT,0.090399566,0.216958959,0.072319653,0.072319653,1.428313144,0.018079913,1.934550714,0.524317483,0.325438438,0.072319653,0.687036702,5.442053878
01/08/2008,IT,0.175219024,0.400500626,0.025031289,0.300375469,0.525657071,0.050062578,1.727158949,0.350438048,0.175219024,0.300375469,0.57571965,4.605757196
01/09/2008,IT,0.179243592,0.286789747,0.017924359,0.250941029,0.412260262,0.017924359,1.433948736,0.466033339,0.125470514,0.161319233,1.200932067,4.552787238
01/10/2008,IT,0.049374589,0.312705727,0.477287689,0.576036866,0.197498354,0.016458196,0.921658986,2.073732719,0.098749177,0.032916392,1.629361422,6.385780118
01/11/2008,IT,0.280997541,0.298559888,0.087811732,0.052687039,0.456621005,0,1.123990165,1.211801897,0.052687039,0.052687039,1.05374078,4.671584124
01/12/2008,IT,0.228745711,0.400304994,0.152497141,0.114372856,0.438429279,0,1.906214258,0.609988563,0.038124285,0.038124285,1.162790698,5.08959207
01/01/2009,IT,0.07992008,0.599400599,0.27972028,0.11988012,0.679320679,0.05994006,2.857142857,0.519480519,0.03996004,0.11988012,0.779220779,6.133866134
01/02/2009,IT,0.125496758,0.564735411,0.606567664,0.146412884,0.983057938,0,0.920309559,1.066722443,0.167329011,0,1.003974064,5.584605731
01/03/2009,IT,0.185701021,0.167130919,0.464252553,0.25998143,0.798514392,0.055710306,0.77994429,1.244196843,0.204271123,0.018570102,0.817084494,4.995357474
01/04/2009,IT,0.36407767,0.343851133,0.020226537,0.121359223,0.687702265,0.020226537,1.011326861,1.375404531,0.283171521,0.020226537,0.8697411,5.117313916
01/05/2009,IT,0.158887786,0.238331678,0.139026812,0.139026812,0.575968222,0.019860973,1.31082423,0.595829196,0.417080437,0.158887786,0.93346574,4.687189672
01/06/2009,IT,0.1323043,0.33076075,0.110253583,0.176405733,0.683572216,0.110253583,1.190738699,0.992282249,0.176405733,0.044101433,0.948180816,4.895259096
01/07/2009,IT,0.170976704,0.299209233,0.085488352,0.170976704,0.961743962,0.128232528,1.218209019,1.175464843,0.235092969,0.064116264,0.705278906,5.214789485
01/08/2009,IT,0.793440889,0.793440889,0,0.105792118,0.68764877,0.105792118,1.613329807,0.317376355,0.052896059,0.238032267,0.634752711,5.342501984
01/09/2009,IT,0.160661005,0.780353454,0.091806289,0.114757861,0.963966032,0,1.422997475,1.193481754,0.73445031,0.137709433,0.895111315,6.495294928
01/10/2009,IT,0.237478411,0.36701209,0.043177893,0.129533679,0.906735751,0,1.187392055,0.712435233,0.518134715,0.021588946,1.165803109,5.289291883
01/11/2009,IT,0.237735033,0.108061379,0.064836827,0.15128593,0.994164686,0.043224552,0.97255241,0.97255241,0.259347309,0.021612276,1.037389237,4.862762049
01/12/2009,IT,0.187441425,0.304592315,0.820056232,0.140581068,0.562324274,0.093720712,1.007497657,0.656044986,0.304592315,0.023430178,0.913776945,5.014058107
01/01/2010,IT,0.347785764,0.324600046,0.927428704,0.162300023,0.788314398,0.533271505,0.48690007,0.57964294,0.139114306,0.046371435,0.811500116,5.147229307
01/02/2010,IT,0.243147657,0.243147657,2.873563218,0.309460654,0.773651636,0.243147657,0.751547303,0.618921309,0.331564987,0.110521662,0.884173298,7.382847038
01/03/2010,IT,0.132772737,0.154901527,2.655454747,0.199159106,1.106439478,0.132772737,0.863022793,1.150697057,0.154901527,0.044257579,0.641734897,7.236114185
01/04/2010,IT,0.131291028,0.350109409,3.741794311,0.021881838,0.503282276,0.043763676,0.897155361,0.700218818,0.306345733,0.065645514,1.115973742,7.877461707
01/05/2010,IT,0.158384478,0.178182538,4.850524649,0.01979806,0.475153435,0.01979806,0.574143734,0.91071075,0.178182538,0.03959612,1.187883587,8.592357949
01/06/2010,IT,0.163265306,0.428571429,0.979591837,0.183673469,0.979591837,0.102040816,0.87755102,1.551020408,0.142857143,0.020408163,1.510204082,6.93877551
01/07/2010,IT,0.091012514,0.341296928,0.341296928,0.227531286,0.386803185,0.182025028,0.955631399,0.614334471,0,0.091012514,1.251422071,4.482366325
01/08/2010,IT,0.258397933,0.315819696,0.229687051,0.373241459,1.00488085,0.143554407,1.263278783,0.516795866,0.229687051,0.114843526,1.119724376,5.569910996
01/09/2010,IT,0.267141585,0.200356189,0.645592164,0.445235975,1.113089938,0.089047195,0.979519145,0.934995548,0.066785396,0.17809439,0.912733749,5.832591273
01/10/2010,IT,0.184263866,0.294822185,0.386954118,0.05527916,2.100608071,0.036852773,0.976598489,1.289847061,0.073705546,0.092131933,0.976598489,6.467661692
01/11/2010,IT,0.188600168,0.293378039,2.640402347,0.062866723,1.886001676,0.041911148,0.628667225,1.65549036,0.188600168,0.062866723,1.047778709,8.696563286
01/12/2010,IT,0.080775444,0.13462574,2.584814216,0.161550889,0.807754443,0.269251481,1.400107701,1.777059774,0.242326333,0.080775444,1.13085622,8.669897684
01/01/2011,IT,0.393391031,0.236034618,1.232625229,0.20980855,1.783372672,0.104904275,1.232625229,2.071859428,0.078678206,0.183582481,1.101494886,8.628376606
01/02/2011,IT,0.409388646,0.736899563,0.627729258,0.272925764,0.791484716,0.027292576,3.002183406,1.746724891,0.081877729,0.081877729,1.282751092,9.061135371
01/03/2011,IT,0.241429261,1.134717528,0.845002414,0.965717045,0.700144858,0.048285852,2.848865282,1.279575085,0.241429261,0,1.955577016,10.2607436
01/04/2011,IT,0.173353145,0.24764735,1.312530956,0.123823675,0.668647845,0.024764735,1.584943041,1.436354631,0.04952947,0,1.238236751,6.8598316
01/05/2011,IT,0.351141209,0.250815149,3.085026336,0.225733634,0.300978179,0.05016303,1.103586657,1.6804615,0.05016303,0.05016303,0.627037873,7.775269626
01/06/2011,IT,0.022522523,0.292792793,3.783783784,0.09009009,0.427927928,0.202702703,1.599099099,0.765765766,0.045045045,0.022522523,1.103603604,8.355855856
01/07/2011,IT,0.138185168,0.161216029,4.721326578,0.161216029,0.414555504,0.138185168,0.598802395,0.644864118,0.046061723,0.138185168,1.566098572,8.728696453
01/08/2011,IT,0.244432374,0.624660511,3.204780011,0.461705595,0.597501358,0.027159153,1.43943509,1.575230853,0.027159153,0.027159153,2.0640956,10.29331885
01/09/2011,IT,0.280716908,0.280716908,4.189160009,0.302310516,0.345497733,0,1.079680415,1.986611963,0.021593608,0.064780825,1.144461239,9.695530123
01/10/2011,IT,0.156284885,0.200937709,4.554588078,0.066979236,0.491181067,0.022326412,0.62513954,1.629828087,0.044652824,0,1.027014959,8.818932797
01/11/2011,IT,0.068415051,0.250855188,5.74686431,0.319270239,0.433295325,0.022805017,0.570125428,2.690992018,0.182440137,0.022805017,1.071835804,11.37970354
01/12/2011,IT,0.170940171,0.293040293,3.076923077,0.195360195,0.512820513,0.048840049,1.098901099,2.295482295,0.146520147,0.048840049,0.561660562,8.449328449
01/01/2012,IT,0.061187028,0.101978381,3.426473588,0.346726494,0.224352437,0.020395676,0.795431369,2.671833571,0.142769733,0.020395676,0.713848664,8.525392617
01/02/2012,IT,0.063118031,0.210393436,4.039553966,0.231432779,0.399747528,0.042078687,1.304439301,1.325478645,0.189354092,0,0.58910162,8.394698085
01/03/2012,IT,0.253016738,0.116776956,2.04359673,0.38925652,0.77851304,0.038925652,0.953678474,1.012066952,0.116776956,0.077851304,0.564421954,6.344881277
01/04/2012,IT,0.125680771,0.230414747,0.984499372,0.335148722,0.377042313,0.020946795,1.026392962,1.256807708,0.146627566,0.104733976,1.005446167,5.613741098
01/05/2012,IT,0.213766567,0.085506627,4.788371099,0.171013254,0.277896537,0,0.748182984,1.111586148,0.042753313,0.021376657,0.983326208,8.443779393
01/06/2012,IT,0.021626298,0.194636678,7.980103806,0.324394464,0.346020761,0.08650519,0.80017301,3.027681661,0.043252595,0,1.038062284,13.86245675
01/07/2012,IT,0.130151844,0.260303688,4.446854664,0.238611714,0.21691974,0.021691974,0.650759219,2.559652928,0.021691974,0.065075922,1.041214751,9.652928416
01/08/2012,IT,0.082349712,0.247049135,4.309634916,0.796047214,0.411748559,0,0.796047214,1.619544332,0.164699424,0.054899808,1.235245677,9.71726599
01/09/2012,IT,0.239923225,0.047984645,2.975047985,0.09596929,0.575815739,0.023992322,0.623800384,2.303262956,0.047984645,0.119961612,1.319577735,8.373320537
01/10/2012,IT,0.082781457,0.062086093,1.924668874,0.082781457,0.662251656,0.062086093,1.014072848,1.448675497,0,0.124172185,0.662251656,6.125827815
01/11/2012,IT,0.023142791,0.046285582,2.082851192,0.138856746,0.509141402,0,0.786854895,0.925711641,0.023142791,0.023142791,0.995140014,5.554269845
01/12/2012,IT,0.049079755,0.196319018,2.036809816,0.245398773,0.392638037,0,1.006134969,0.834355828,0.098159509,0.073619632,0.63803681,5.570552147
01/01/2013,IT,0.157021086,0.112157918,0.762673845,0.157021086,0.67294751,0.044863167,0.583221175,0.583221175,0.022431584,0.022431584,0.583221175,3.701211306
01/02/2013,IT,0,0.090436355,0.904363554,0.067827267,0.972190821,0.158263622,0.565227221,0.655663577,0.090436355,0.022609089,0.904363554,4.431381415
01/03/2013,IT,0.157444894,0.089968511,2.654071075,1.349527665,0.629779577,0.067476383,0.854700855,0.517318938,0.044984256,0.044984256,0.742240216,7.152496626
01/04/2013,IT,0.159199454,0.204685013,0.955196725,0.181942233,0.454855583,0.045485558,0.659540596,0.454855583,0.113713896,0.090971117,0.841482829,4.161928588
01/05/2013,IT,0.296547342,0.21181953,0.656640542,0.127091718,0.635458589,0.021181953,0.699004448,0.466002965,0.063545859,0.063545859,0.699004448,3.939843254
01/06/2013,IT,0.210925965,0.253111158,0.78042607,0.147648175,1.033537228,0.35857414,0.759333474,0.970259439,0.105462982,0.084370386,0.717148281,5.4207973
01/07/2013,IT,0.177975528,0.200222469,0.734149055,0.177975528,1.26807564,0.333704116,0.689655172,0.622914349,0,0.111234705,0.600667408,4.916573971
01/08/2013,IT,0.210779886,0.361336947,0.843119542,0.150557061,0.572116832,0.060222824,1.053899428,0.602228245,0.060222824,0.060222824,1.08401084,5.058717254
01/09/2013,IT,0.133511348,0.46728972,0.801068091,0.133511348,0.267022697,0.133511348,1.001335113,0.956831331,0.222518914,0.044503783,1.112594571,5.273698264
01/10/2013,IT,0.040330712,0.141157491,0.564629966,0.181488203,0.645291389,0.725952813,0.846944949,0.867110304,0.080661424,0.020165356,0.786448881,4.900181488
01/11/2013,IT,0.09811617,0.137362637,0.372841444,0.274725275,0.941915228,0.117739403,0.941915228,0.333594976,0.156985871,0.058869702,0.510204082,3.944270016
01/12/2013,IT,0,0.16722408,0.597228858,0.238891543,0.979455327,0.215002389,0.740563784,0.860009556,0.095556617,0.071667463,0.525561395,4.491161013
01/01/2014,IT,0.092165899,0.138248848,0.552995392,0.368663594,0.783410138,0.276497696,0.599078341,0.552995392,0.092165899,0.046082949,0.737327189,4.239631336
01/02/2014,IT,0.053333333,0.16,0.666666667,0.16,0.613333333,0.026666667,0.506666667,0.586666667,0.026666667,0.026666667,0.906666667,3.733333333
01/03/2014,IT,0.420075171,0.287419854,0.685385806,0.574839708,0.596948928,0.110546098,1.238116294,0.795931904,0,0.707495025,0.751713465,6.168472253
01/04/2014,IT,0.103225806,0.283870968,0.877419355,0.619354839,0.516129032,0.051612903,1.058064516,0.696774194,0,0.077419355,0.722580645,5.006451613
01/05/2014,IT,0.07550969,0.201359174,1.409514221,0.478228039,0.528567833,0.201359174,1.031965769,0.654417317,0,0.176189278,0.755096904,5.5122074
01/06/2014,IT,0.240963855,0.43373494,0.481927711,0.506024096,0.578313253,0.096385542,0.987951807,0.819277108,0.024096386,0.144578313,0.891566265,5.204819277
01/07/2014,IT,0.224382947,0.922463226,0.473697332,1.19670905,0.598354525,0.149588631,0.84766891,1.146846173,0,0.074794316,0.797806033,6.432311144
01/08/2014,IT,0.635324015,0.921219822,0.698856417,2.414231258,0.889453621,0.095298602,0.762388818,1.143583227,0,0.063532402,1.111817027,8.73570521
01/09/2014,IT,0.147094876,0.465800441,1.029664133,1.250306448,0.735474381,0.049031625,0.956116695,0.882569257,0,0.049031625,0.710958568,6.276048051
01/10/2014,IT,0.198368966,0.088163985,0.815516861,0.440819925,0.617147895,0.088163985,1.322459775,1.168172801,0,0.066122989,1.013885828,5.818823011
01/11/2014,IT,0.19309679,0.144822592,0.724112962,0.482741974,0.772387159,0.024137099,1.303403331,0.820661357,0.120685494,0.048274197,0.796524258,5.430847212
01/12/2014,IT,0.21124901,0.079218379,1.293900185,0.97702667,0.501716398,0.184842884,1.822022709,0.844996039,0.026406126,0.052812252,1.320306311,7.314496963
01/01/2015,IT,2.22513089,0.052356021,4.502617801,0.57591623,0.445026178,0.052356021,1.387434555,0.57591623,0.052356021,0.02617801,1.413612565,11.30890052
01/02/2015,IT,0.296896086,0.539811066,6.558704453,0.269905533,0.431848853,0.053981107,1.160593792,0.32388664,0,0.053981107,0.458839406,10.14844804
01/03/2015,IT,0.228484387,0.101548616,3.122619954,0.355420157,0.888550394,0,0.913937548,0.710840315,0.076161462,0.025387154,1.11703478,7.539984768
01/04/2015,IT,0.140213124,0.280426248,3.3931576,0.448681997,0.560852496,0.05608525,1.037577117,0.504767246,0.280426248,0,0.532809871,7.234997196
01/05/2015,IT,0.131787032,0.184501845,3.795466526,0.105429626,0.527148129,0.052714813,0.579862941,0.579862941,0.052714813,0.105429626,0.474433316,6.589351608
01/06/2015,IT,0.232438017,0.103305785,7.799586777,0.516528926,0.748966942,0.180785124,0.774793388,0.542355372,0.025826446,0.025826446,0.568181818,11.51859504
01/07/2015,IT,0.363388599,0.158982512,13.28639564,0.749488985,0.681353623,0.204406087,1.112877583,0.590506473,0.249829662,0.068135362,0.999318646,18.46468317
